wave,posterior,var,xwaveid
-3,0.0316,losatsf,0117074
-2,0.0486,losatsf,0117074
-1,0.064,losatsf,0117074
0,0.2849,losatsf,0117074
1,0.1718,losatsf,0117074
2,0.0831,losatsf,0117074
3,0.0778,losatsf,0117074
4,0.0566,losatsf,0117074
5,0.093,losatsf,0117074
6,0.0841,losatsf,0117074
7,0,losatsf,0117074
8,0,losatsf,0117074
-6,0,losatyh,0117074
-5,0,losatyh,0117074
-4,0,losatyh,0117074
-3,0.1801,losatyh,0117074
-2,0.0847,losatyh,0117074
-1,0.2203,losatyh,0117074
0,0.1507,losatyh,0117074
1,0.1307,losatyh,0117074
2,0.137,losatyh,0117074
3,0.15310000000000001,losatyh,0117074
4,0.4401,losatyh,0117074
5,0.0326,losatyh,0117074
6,0.1124,losatyh,0117074
7,0,losatyh,0117074
8,0,losatyh,0117074
-6,0,lssupac,0117074
-5,0,lssupac,0117074
-4,0,lssupac,0117074
-3,0.0295,lssupac,0117074
-2,0.0814,lssupac,0117074
-1,0.0753,lssupac,0117074
0,0.0934,lssupac,0117074
1,0.0739,lssupac,0117074
2,0.0362,lssupac,0117074
3,0.108,lssupac,0117074
4,0.0282,lssupac,0117074
5,0.0433,lssupac,0117074
6,0.056,lssupac,0117074
7,0,lssupac,0117074
8,0,lssupac,0117074
-6,0,lssuplt,0117074
-5,0,lssuplt,0117074
-4,0,lssuplt,0117074
-3,0.0207,lssuplt,0117074
-2,0.0733,lssuplt,0117074
-1,0.0341,lssuplt,0117074
0,0.0594,lssuplt,0117074
1,0.0291,lssuplt,0117074
2,0.0421,lssuplt,0117074
3,0.0259,lssuplt,0117074
4,0.0513,lssuplt,0117074
5,0.0279,lssuplt,0117074
6,0.0458,lssuplt,0117074
7,0,lssuplt,0117074
8,0,lssuplt,0117074
-6,0,lssupnh,0117074
-5,0,lssupnh,0117074
-4,0,lssupnh,0117074
-3,0.0161,lssupnh,0117074
-2,0.0186,lssupnh,0117074
-1,0.0152,lssupnh,0117074
0,0.0184,lssupnh,0117074
1,0.0132,lssupnh,0117074
2,0.0129,lssupnh,0117074
3,0.0111,lssupnh,0117074
4,0.0169,lssupnh,0117074
5,0.0149,lssupnh,0117074
6,0.0139,lssupnh,0117074
7,0,lssupnh,0117074
8,0,lssupnh,0117074
-6,0,lssupvl,0117074
-5,0,lssupvl,0117074
-4,0,lssupvl,0117074
-3,0.0026,lssupvl,0117074
-2,0.0031,lssupvl,0117074
-1,0.0026,lssupvl,0117074
0,0.0026,lssupvl,0117074
1,0.0025,lssupvl,0117074
2,0.0051,lssupvl,0117074
3,0.0031,lssupvl,0117074
4,0.003,lssupvl,0117074
5,0.0031,lssupvl,0117074
6,0.0054,lssupvl,0117074
7,0,lssupvl,0117074
8,0,lssupvl,0117074
-6,0,ghmh,0118549
-5,0,ghmh,0118549
-4,0,ghmh,0118549
-3,0.0451,ghmh,0118549
-2,0.0432,ghmh,0118549
-1,0.0459,ghmh,0118549
0,0.0471,ghmh,0118549
1,0.042,ghmh,0118549
2,0.0824,ghmh,0118549
3,0.0724,ghmh,0118549
4,0.098,ghmh,0118549
5,0.1142,ghmh,0118549
6,0.0831,ghmh,0118549
7,0,ghmh,0118549
8,0,ghmh,0118549
-6,0,losat,0118549
-5,0,losat,0118549
-4,0,losat,0118549
-3,0.2149,losat,0118549
-2,0.0565,losat,0118549
-1,0.1101,losat,0118549
0,0.0658,losat,0118549
1,0.0735,losat,0118549
2,0.137,losat,0118549
3,0.0878,losat,0118549
4,0.0851,losat,0118549
5,0.1705,losat,0118549
6,0.1466,losat,0118549
7,0,losat,0118549
8,0,losat,0118549
-6,0,losateo,0118549
-5,0,losateo,0118549
-4,0,losateo,0118549
-3,0.0513,losateo,0118549
-2,0.0479,losateo,0118549
-1,0.048,losateo,0118549
0,0.047,losateo,0118549
1,0.0445,losateo,0118549
2,0.0323,losateo,0118549
3,0.0498,losateo,0118549
4,0.041,losateo,0118549
5,0.0444,losateo,0118549
6,0.0568,losateo,0118549
7,0,losateo,0118549
8,0,losateo,0118549
-6,0,losatfs,0118549
-5,0,losatfs,0118549
-4,0,losatfs,0118549
-3,0.0908,losatfs,0118549
-2,0.1247,losatfs,0118549
-1,0.3042,losatfs,0118549
0,0.1301,losatfs,0118549
1,0.3282,losatfs,0118549
2,0.1203,losatfs,0118549
3,0.2802,losatfs,0118549
4,0.1846,losatfs,0118549
5,0.1094,losatfs,0118549
6,0.1794,losatfs,0118549
7,0,losatfs,0118549
8,0,losatfs,0118549
-6,0,losatft,0118549
-5,0,losatft,0118549
-4,0,losatft,0118549
-3,0.381,losatft,0118549
-2,0.123,losatft,0118549
-1,0.1194,losatft,0118549
0,0.4033,losatft,0118549
1,0.1295,losatft,0118549
2,0.2402,losatft,0118549
3,0.1189,losatft,0118549
4,0.307,losatft,0118549
5,0.1253,losatft,0118549
6,0.3186,losatft,0118549
7,0,losatft,0118549
8,0,losatft,0118549
-6,0,losathl,0118549
-5,0,losathl,0118549
-4,0,losathl,0118549
-3,0.0799,losathl,0118549
-2,0.0878,losathl,0118549
-1,0.1147,losathl,0118549
0,0.0802,losathl,0118549
1,0.075,losathl,0118549
2,0.0894,losathl,0118549
3,0.1005,losathl,0118549
4,0.217,losathl,0118549
5,0.0733,losathl,0118549
6,0.102,losathl,0118549
7,0,losathl,0118549
8,0,losathl,0118549
-6,0,losatlc,0118549
-5,0,losatlc,0118549
-4,0,losatlc,0118549
-3,0.09,losatlc,0118549
-2,0.0695,losatlc,0118549
-1,0.0901,losatlc,0118549
0,0.0713,losatlc,0118549
1,0.1782,losatlc,0118549
2,0.1145,losatlc,0118549
3,0.1146,losatlc,0118549
4,0.0833,losatlc,0118549
5,0.1459,losatlc,0118549
6,0.1067,losatlc,0118549
7,0,losatlc,0118549
8,0,losatlc,0118549
-6,0,losatnl,0118549
-5,0,losatnl,0118549
-4,0,losatnl,0118549
-3,0.1226,losatnl,0118549
-2,0.1555,losatnl,0118549
-1,0.0744,losatnl,0118549
0,0.0947,losatnl,0118549
1,0.0917,losatnl,0118549
2,0.0742,losatnl,0118549
3,0.0863,losatnl,0118549
4,0.0728,losatnl,0118549
5,0.0593,losatnl,0118549
6,0.0892,losatnl,0118549
7,0,losatnl,0118549
8,0,losatnl,0118549
-6,0,losatsf,0118549
-5,0,losatsf,0118549
-4,0,losatsf,0118549
-3,0.0126,losatsf,0118549
-2,0.0057,losatsf,0118549
-1,0.0066,losatsf,0118549
0,0.0046,losatsf,0118549
1,0.0038,losatsf,0118549
2,0.0025,losatsf,0118549
3,0.0054,losatsf,0118549
4,0.0049,losatsf,0118549
5,0.0064,losatsf,0118549
6,0.0105,losatsf,0118549
7,0,losatsf,0118549
8,0,losatsf,0118549
-6,0,losatyh,0118549
-5,0,losatyh,0118549
-4,0,losatyh,0118549
-3,0.0778,losatyh,0118549
-2,0.0506,losatyh,0118549
-1,0.1711,losatyh,0118549
0,0.0749,losatyh,0118549
1,0.0895,losatyh,0118549
2,0.0685,losatyh,0118549
3,0.0675,losatyh,0118549
4,0.0905,losatyh,0118549
5,0.07,losatyh,0118549
6,0.1104,losatyh,0118549
7,0,losatyh,0118549
8,0,losatyh,0118549
-6,0,lssupac,0118549
-5,0,lssupac,0118549
-4,0,lssupac,0118549
-3,0.0149,lssupac,0118549
-2,0.0145,lssupac,0118549
-1,0.0107,lssupac,0118549
0,0.0133,lssupac,0118549
1,0.0131,lssupac,0118549
2,0.0085,lssupac,0118549
3,0.0106,lssupac,0118549
4,0.0153,lssupac,0118549
5,0.0137,lssupac,0118549
6,0.0162,lssupac,0118549
7,0,lssupac,0118549
8,0,lssupac,0118549
-6,0,lssuplt,0118549
-5,0,lssuplt,0118549
-4,0,lssuplt,0118549
-3,0.0126,lssuplt,0118549
-2,0.0131,lssuplt,0118549
-1,0.0096,lssuplt,0118549
0,0.0089,lssuplt,0118549
1,0.006,lssuplt,0118549
2,0.0086,lssuplt,0118549
3,0.0094,lssuplt,0118549
4,0.0112,lssuplt,0118549
5,0.0088,lssuplt,0118549
6,0.0096,lssuplt,0118549
7,0,lssuplt,0118549
8,0,lssuplt,0118549
-6,0,lssupnh,0118549
-5,0,lssupnh,0118549
-4,0,lssupnh,0118549
-3,0.1303,lssupnh,0118549
-2,0.1739,lssupnh,0118549
-1,0.0728,lssupnh,0118549
0,0.0967,lssupnh,0118549
1,0.0699,lssupnh,0118549
2,0.141,lssupnh,0118549
3,0.0568,lssupnh,0118549
4,0.0756,lssupnh,0118549
5,0.0423,lssupnh,0118549
6,0.185,lssupnh,0118549
7,0,lssupnh,0118549
8,0,lssupnh,0118549
-6,0,lssupvl,0118549
-5,0,lssupvl,0118549
-4,0,lssupvl,0118549
-3,0.0922,lssupvl,0118549
-2,0.0788,lssupvl,0118549
-1,0.0852,lssupvl,0118549
0,0.0983,lssupvl,0118549
1,0.1101,lssupvl,0118549
2,0.1994,lssupvl,0118549
3,0.0487,lssupvl,0118549
4,0.0566,lssupvl,0118549
5,0.1247,lssupvl,0118549
6,0.097,lssupvl,0118549
7,0,lssupvl,0118549
8,0,lssupvl,0118549
-6,0,ghmh,0118575
-5,0,ghmh,0118575
-4,0,ghmh,0118575
-3,0.238,ghmh,0118575
-2,0.0969,ghmh,0118575
-1,0.1203,ghmh,0118575
0,0.1755,ghmh,0118575
1,0.1431,ghmh,0118575
2,0.2143,ghmh,0118575
3,0.1022,ghmh,0118575
4,0.1895,ghmh,0118575
5,0.0938,ghmh,0118575
6,0.157,ghmh,0118575
7,0,ghmh,0118575
8,0,ghmh,0118575
-6,0,losat,0118575
-5,0,losat,0118575
-4,0,losat,0118575
-3,0.3379,losat,0118575
-2,0.0813,losat,0118575
-1,0.1128,losat,0118575
0,0.0911,losat,0118575
1,0.1102,losat,0118575
2,0.1051,losat,0118575
3,0.0922,losat,0118575
4,0.0893,losat,0118575
5,0.307,losat,0118575
6,0.1767,losat,0118575
7,0,losat,0118575
8,0,losat,0118575
-6,0,losateo,0118575
-5,0,losateo,0118575
-4,0,losateo,0118575
-3,0.0153,losateo,0118575
-2,0.0127,losateo,0118575
-1,0.0101,losateo,0118575
0,0.0121,losateo,0118575
1,0.0116,losateo,0118575
2,0.0076,losateo,0118575
3,0.0104,losateo,0118575
4,0.0092,losateo,0118575
5,0.0089,losateo,0118575
6,0.0131,losateo,0118575
7,0,losateo,0118575
8,0,losateo,0118575
-6,0,losatfs,0118575
-5,0,losatfs,0118575
-4,0,losatfs,0118575
-3,0.1818,losatfs,0118575
-2,0.0981,losatfs,0118575
-1,0.1151,losatfs,0118575
0,0.1826,losatfs,0118575
1,0.2114,losatfs,0118575
2,0.189,losatfs,0118575
3,0.2131,losatfs,0118575
4,0.1217,losatfs,0118575
5,0.1059,losatfs,0118575
6,0.1763,losatfs,0118575
7,0,losatfs,0118575
8,0,losatfs,0118575
-6,0,losatft,0118575
-5,0,losatft,0118575
-4,0,losatft,0118575
-3,0.0913,losatft,0118575
-2,0.052,losatft,0118575
-1,0.037,losatft,0118575
0,0.0299,losatft,0118575
1,0.0481,losatft,0118575
2,0.1322,losatft,0118575
3,0.0868,losatft,0118575
4,0.1612,losatft,0118575
5,0.1288,losatft,0118575
6,0.1103,losatft,0118575
7,0,losatft,0118575
8,0,losatft,0118575
-6,0,losathl,0118575
-5,0,losathl,0118575
-4,0,losathl,0118575
-3,0.1277,losathl,0118575
-2,0.1482,losathl,0118575
-1,0.1248,losathl,0118575
0,0.1827,losathl,0118575
1,0.0928,losathl,0118575
2,0.1238,losathl,0118575
3,0.0894,losathl,0118575
4,0.0777,losathl,0118575
5,0.0927,losathl,0118575
6,0.0937,losathl,0118575
7,0,losathl,0118575
8,0,losathl,0118575
-6,0,losatlc,0118575
-5,0,losatlc,0118575
-4,0,losatlc,0118575
-3,0.0928,losatlc,0118575
-2,0.0693,losatlc,0118575
-1,0.1047,losatlc,0118575
0,0.0713,losatlc,0118575
1,0.095,losatlc,0118575
2,0.0882,losatlc,0118575
3,0.1597,losatlc,0118575
4,0.0786,losatlc,0118575
5,0.0581,losatlc,0118575
6,0.1323,losatlc,0118575
7,0,losatlc,0118575
8,0,losatlc,0118575
-6,0,losatnl,0118575
-5,0,losatnl,0118575
-4,0,losatnl,0118575
-3,0.0969,losatnl,0118575
-2,0.0434,losatnl,0118575
-1,0.0789,losatnl,0118575
0,0.039,losatnl,0118575
1,0.0849,losatnl,0118575
2,0.0415,losatnl,0118575
3,0.0548,losatnl,0118575
4,0.0786,losatnl,0118575
5,0.051,losatnl,0118575
6,0.0778,losatnl,0118575
7,0,losatnl,0118575
8,0,losatnl,0118575
-6,0,losatsf,0118575
-5,0,losatsf,0118575
-4,0,losatsf,0118575
-3,0.0664,losatsf,0118575
-2,0.0391,losatsf,0118575
-1,0.0656,losatsf,0118575
0,0.0365,losatsf,0118575
1,0.0476,losatsf,0118575
2,0.0324,losatsf,0118575
3,0.0598,losatsf,0118575
4,0.0412,losatsf,0118575
5,0.0398,losatsf,0118575
6,0.0617,losatsf,0118575
7,0,losatsf,0118575
8,0,losatsf,0118575
-6,0,losatyh,0118575
-5,0,losatyh,0118575
-4,0,losatyh,0118575
-3,0.1511,losatyh,0118575
-2,0.0851,losatyh,0118575
-1,0.0872,losatyh,0118575
0,0.0781,losatyh,0118575
1,0.0773,losatyh,0118575
2,0.0843,losatyh,0118575
3,0.0864,losatyh,0118575
4,0.078,losatyh,0118575
5,0.0631,losatyh,0118575
6,0.0951,losatyh,0118575
7,0,losatyh,0118575
8,0,losatyh,0118575
-6,0,lssupac,0118575
-5,0,lssupac,0118575
-4,0,lssupac,0118575
-3,0.0452,lssupac,0118575
-2,0.0405,lssupac,0118575
-1,0.0504,lssupac,0118575
0,0.0321,lssupac,0118575
1,0.0302,lssupac,0118575
2,0.0312,lssupac,0118575
3,0.036,lssupac,0118575
4,0.0338,lssupac,0118575
5,0.0456,lssupac,0118575
6,0.0504,lssupac,0118575
7,0,lssupac,0118575
8,0,lssupac,0118575
-6,0,lssuplt,0118575
-5,0,lssuplt,0118575
-4,0,lssuplt,0118575
-3,0.049,lssuplt,0118575
-2,0.0319,lssuplt,0118575
-1,0.0582,lssuplt,0118575
0,0.0284,lssuplt,0118575
1,0.0276,lssuplt,0118575
2,0.0288,lssuplt,0118575
3,0.0273,lssuplt,0118575
4,0.0309,lssuplt,0118575
5,0.0316,lssuplt,0118575
6,0.0345,lssuplt,0118575
7,0,lssuplt,0118575
8,0,lssuplt,0118575
-6,0,lssupnh,0118575
-5,0,lssupnh,0118575
-4,0,lssupnh,0118575
-3,0.0317,lssupnh,0118575
-2,0.0338,lssupnh,0118575
-1,0.031,lssupnh,0118575
0,0.0316,lssupnh,0118575
1,0.0314,lssupnh,0118575
2,0.0245,lssupnh,0118575
3,0.0368,lssupnh,0118575
4,0.0271,lssupnh,0118575
5,0.0348,lssupnh,0118575
6,0.0348,lssupnh,0118575
7,0,lssupnh,0118575
8,0,lssupnh,0118575
-6,0,lssupvl,0118575
-5,0,lssupvl,0118575
-4,0,lssupvl,0118575
-3,0.0637,lssupvl,0118575
-2,0.0276,lssupvl,0118575
-1,0.0456,lssupvl,0118575
0,0.0387,lssupvl,0118575
1,0.0297,lssupvl,0118575
2,0.0496,lssupvl,0118575
3,0.0345,lssupvl,0118575
4,0.0395,lssupvl,0118575
5,0.038,lssupvl,0118575
6,0.0407,lssupvl,0118575
7,0,lssupvl,0118575
8,0,lssupvl,0118575
-6,0,ghmh,0118871
-5,0,ghmh,0118871
-4,0,ghmh,0118871
-3,0.0173,ghmh,0118871
-2,0.0137,ghmh,0118871
-1,0.0093,ghmh,0118871
0,0.1352,ghmh,0118871
1,0.0358,ghmh,0118871
2,0.0261,ghmh,0118871
3,0.0157,ghmh,0118871
4,0.0196,ghmh,0118871
5,0.0174,ghmh,0118871
6,0.0202,ghmh,0118871
7,0,ghmh,0118871
8,0,ghmh,0118871
-6,0,losat,0118871
-5,0,losat,0118871
-4,0,losat,0118871
-3,0.0448,losat,0118871
-2,0.2347,losat,0118871
-1,0.094,losat,0118871
0,0.0478,losat,0118871
1,0.0472,losat,0118871
2,0.0362,losat,0118871
3,0.0287,losat,0118871
4,0.0222,losat,0118871
5,0.0246,losat,0118871
6,0.0247,losat,0118871
7,0,losat,0118871
8,0,losat,0118871
-6,0,losateo,0118871
-5,0,losateo,0118871
-4,0,losateo,0118871
-3,0.0213,losateo,0118871
-2,0.0211,losateo,0118871
-1,0.028,losateo,0118871
0,0.0393,losateo,0118871
1,0.0255,losateo,0118871
2,0.0269,losateo,0118871
3,0.0282,losateo,0118871
4,0.0228,losateo,0118871
5,0.0212,losateo,0118871
6,0.0247,losateo,0118871
7,0,losateo,0118871
8,0,losateo,0118871
-6,0,losatfs,0118871
-5,0,losatfs,0118871
-4,0,losatfs,0118871
-3,0.0332,losatfs,0118871
-2,0.088,losatfs,0118871
-1,0.0426,losatfs,0118871
0,0.0843,losatfs,0118871
1,0.04,losatfs,0118871
2,0.0432,losatfs,0118871
3,0.0354,losatfs,0118871
4,0.0394,losatfs,0118871
5,0.0379,losatfs,0118871
6,0.0425,losatfs,0118871
7,0,losatfs,0118871
8,0,losatfs,0118871
-6,0,losatft,0118871
-5,0,losatft,0118871
-4,0,losatft,0118871
-3,0.0624,losatft,0118871
-2,0.0976,losatft,0118871
-1,0.0742,losatft,0118871
0,0.0664,losatft,0118871
1,0.0599,losatft,0118871
2,0.0516,losatft,0118871
3,0.0518,losatft,0118871
4,0.1453,losatft,0118871
5,0.0662,losatft,0118871
6,0.0956,losatft,0118871
7,0,losatft,0118871
8,0,losatft,0118871
-6,0,losathl,0118871
-5,0,losathl,0118871
-4,0,losathl,0118871
-3,0.1495,losathl,0118871
-2,0.16,losathl,0118871
-1,0.0969,losathl,0118871
0,0.0911,losathl,0118871
1,0.1094,losathl,0118871
2,0.0839,losathl,0118871
3,0.0978,losathl,0118871
4,0.2146,losathl,0118871
5,0.1122,losathl,0118871
6,0.1404,losathl,0118871
7,0,losathl,0118871
8,0,losathl,0118871
-6,0,losatlc,0118871
-5,0,losatlc,0118871
-4,0,losatlc,0118871
-3,0.0846,losatlc,0118871
-2,0.0518,losatlc,0118871
-1,0.0724,losatlc,0118871
0,0.0506,losatlc,0118871
1,0.0963,losatlc,0118871
2,0.1085,losatlc,0118871
3,0.0686,losatlc,0118871
4,0.0635,losatlc,0118871
5,0.0557,losatlc,0118871
6,0.1106,losatlc,0118871
7,0,losatlc,0118871
8,0,losatlc,0118871
-6,0,losatnl,0118871
-5,0,losatnl,0118871
-4,0,losatnl,0118871
-3,0.1451,losatnl,0118871
-2,0.0634,losatnl,0118871
-1,0.0638,losatnl,0118871
0,0.0908,losatnl,0118871
1,0.0504,losatnl,0118871
2,0.1424,losatnl,0118871
3,0.0715,losatnl,0118871
4,0.0736,losatnl,0118871
5,0.0643,losatnl,0118871
6,0.1303,losatnl,0118871
7,0,losatnl,0118871
8,0,losatnl,0118871
-6,0,losatsf,0118871
-5,0,losatsf,0118871
-4,0,losatsf,0118871
-3,0.0918,losatsf,0118871
-2,0.3839,losatsf,0118871
-1,0.1887,losatsf,0118871
0,0.1024,losatsf,0118871
1,0.1021,losatsf,0118871
2,0.0933,losatsf,0118871
3,0.1083,losatsf,0118871
4,0.1562,losatsf,0118871
5,0.2482,losatsf,0118871
6,0.1495,losatsf,0118871
7,0,losatsf,0118871
8,0,losatsf,0118871
-6,0,losatyh,0118871
-5,0,losatyh,0118871
-4,0,losatyh,0118871
-3,0.0723,losatyh,0118871
-2,0.0341,losatyh,0118871
-1,0.0308,losatyh,0118871
0,0.0387,losatyh,0118871
1,0.0384,losatyh,0118871
2,0.0355,losatyh,0118871
3,0.0355,losatyh,0118871
4,0.0331,losatyh,0118871
5,0.0621,losatyh,0118871
6,0.0401,losatyh,0118871
7,0,losatyh,0118871
8,0,losatyh,0118871
-6,0,lssupac,0118871
-5,0,lssupac,0118871
-4,0,lssupac,0118871
-3,0.0145,lssupac,0118871
-2,0.0092,lssupac,0118871
-1,0.0086,lssupac,0118871
0,0.0067,lssupac,0118871
1,0.0158,lssupac,0118871
2,0.0062,lssupac,0118871
3,0.0211,lssupac,0118871
4,0.0083,lssupac,0118871
5,0.0094,lssupac,0118871
6,0.0109,lssupac,0118871
7,0,lssupac,0118871
8,0,lssupac,0118871
-6,0,lssuplt,0118871
-5,0,lssuplt,0118871
-4,0,lssuplt,0118871
-3,0.014,lssuplt,0118871
-2,0.0039,lssuplt,0118871
-1,0.0039,lssuplt,0118871
0,0.005,lssuplt,0118871
1,0.005,lssuplt,0118871
2,0.0063,lssuplt,0118871
3,0.0049,lssuplt,0118871
4,0.0024,lssuplt,0118871
5,0.004,lssuplt,0118871
6,0.005,lssuplt,0118871
7,0,lssuplt,0118871
8,0,lssuplt,0118871
-6,0,lssupnh,0118871
-5,0,lssupnh,0118871
-4,0,lssupnh,0118871
-3,0.11,lssupnh,0118871
-2,0.0298,lssupnh,0118871
-1,0.0298,lssupnh,0118871
0,0.0267,lssupnh,0118871
1,0.07,lssupnh,0118871
2,0.0217,lssupnh,0118871
3,0.0758,lssupnh,0118871
4,0.024,lssupnh,0118871
5,0.0486,lssupnh,0118871
6,0.0366,lssupnh,0118871
7,0,lssupnh,0118871
8,0,lssupnh,0118871
-6,0,lssupvl,0118871
-5,0,lssupvl,0118871
-4,0,lssupvl,0118871
-3,0.0221,lssupvl,0118871
-2,0.0185,lssupvl,0118871
-1,0.0172,lssupvl,0118871
0,0.0168,lssupvl,0118871
1,0.0269,lssupvl,0118871
2,0.0158,lssupvl,0118871
3,0.0214,lssupvl,0118871
4,0.0222,lssupvl,0118871
5,0.0248,lssupvl,0118871
6,0.0274,lssupvl,0118871
7,0,lssupvl,0118871
8,0,lssupvl,0118871
-6,0,ghmh,0119079
-5,0,ghmh,0119079
-4,0,ghmh,0119079
-3,0.1001,ghmh,0119079
-2,0.0927,ghmh,0119079
-1,0.1811,ghmh,0119079
0,0.1134,ghmh,0119079
1,0.0562,ghmh,0119079
2,0.0624,ghmh,0119079
3,0.0599,ghmh,0119079
4,0.0504,ghmh,0119079
5,0.0505,ghmh,0119079
6,0.0748,ghmh,0119079
7,0,ghmh,0119079
8,0,ghmh,0119079
-6,0,losat,0119079
-5,0,losat,0119079
-4,0,losat,0119079
-3,0.5051,losat,0119079
-2,0.181,losat,0119079
-1,0.1412,losat,0119079
0,0.1236,losat,0119079
1,0.1134,losat,0119079
2,0.1335,losat,0119079
3,0.1914,losat,0119079
4,0.5835,losat,0119079
5,0.0476,losat,0119079
6,0.1744,losat,0119079
7,0,losat,0119079
8,0,losat,0119079
-6,0,losateo,0119079
-5,0,losateo,0119079
-4,0,losateo,0119079
-3,0.0146,losateo,0119079
-2,0.005,losateo,0119079
-1,0.0093,losateo,0119079
0,0.0051,losateo,0119079
1,0.0082,losateo,0119079
2,0.0115,losateo,0119079
3,0.0091,losateo,0119079
4,0.0106,losateo,0119079
5,0.0058,losateo,0119079
6,0.0153,losateo,0119079
7,0,losateo,0119079
8,0,losateo,0119079
-6,0,losatfs,0119079
-5,0,losatfs,0119079
-4,0,losatfs,0119079
-3,0.1795,losatfs,0119079
-2,0.2485,losatfs,0119079
-1,0.1058,losatfs,0119079
0,0.1845,losatfs,0119079
1,0.1128,losatfs,0119079
2,0.1497,losatfs,0119079
3,0.1544,losatfs,0119079
4,0.1782,losatfs,0119079
5,0.2277,losatfs,0119079
6,0.2792,losatfs,0119079
7,0,losatfs,0119079
8,0,losatfs,0119079
-6,0,losatft,0119079
-5,0,losatft,0119079
-4,0,losatft,0119079
-3,0.0495,losatft,0119079
-2,0.0346,losatft,0119079
-1,0.0353,losatft,0119079
0,0.0385,losatft,0119079
1,0.0318,losatft,0119079
2,0.0392,losatft,0119079
3,0.0266,losatft,0119079
4,0.046,losatft,0119079
5,0.0215,losatft,0119079
6,0.0445,losatft,0119079
7,0,losatft,0119079
8,0,losatft,0119079
-6,0,losathl,0119079
-5,0,losathl,0119079
-4,0,losathl,0119079
-3,0.0204,losathl,0119079
-2,0.0172,losathl,0119079
-1,0.0192,losathl,0119079
0,0.0155,losathl,0119079
1,0.0172,losathl,0119079
2,0.0162,losathl,0119079
3,0.0161,losathl,0119079
4,0.0191,losathl,0119079
5,0.0203,losathl,0119079
6,0.0308,losathl,0119079
7,0,losathl,0119079
8,0,losathl,0119079
-6,0,losatlc,0119079
-5,0,losatlc,0119079
-4,0,losatlc,0119079
-3,0.4144,losatlc,0119079
-2,0.0981,losatlc,0119079
-1,0.237,losatlc,0119079
0,0.1348,losatlc,0119079
1,0.1683,losatlc,0119079
2,0.1452,losatlc,0119079
3,0.2203,losatlc,0119079
4,0.1151,losatlc,0119079
5,0.1019,losatlc,0119079
6,0.2222,losatlc,0119079
7,0,losatlc,0119079
8,0,losatlc,0119079
-6,0,losatnl,0119079
-5,0,losatnl,0119079
-4,0,losatnl,0119079
-3,0.1033,losatnl,0119079
-2,0.0355,losatnl,0119079
-1,0.0642,losatnl,0119079
0,0.0425,losatnl,0119079
1,0.1028,losatnl,0119079
2,0.0527,losatnl,0119079
3,0.0348,losatnl,0119079
4,0.042,losatnl,0119079
5,0.0354,losatnl,0119079
6,0.0484,losatnl,0119079
7,0,losatnl,0119079
8,0,losatnl,0119079
-6,0,losatsf,0119079
-5,0,losatsf,0119079
-4,0,losatsf,0119079
-3,0.0683,losatsf,0119079
-2,0.0388,losatsf,0119079
-1,0.0346,losatsf,0119079
0,0.0346,losatsf,0119079
1,0.0358,losatsf,0119079
2,0.0325,losatsf,0119079
3,0.0516,losatsf,0119079
4,0.0345,losatsf,0119079
5,0.0324,losatsf,0119079
6,0.0405,losatsf,0119079
7,0,losatsf,0119079
8,0,losatsf,0119079
-6,0,losatyh,0119079
-5,0,losatyh,0119079
-4,0,losatyh,0119079
-3,0.066,losatyh,0119079
-2,0.0529,losatyh,0119079
-1,0.0557,losatyh,0119079
0,0.1066,losatyh,0119079
1,0.0439,losatyh,0119079
2,0.0429,losatyh,0119079
3,0.0366,losatyh,0119079
4,0.0424,losatyh,0119079
5,0.0325,losatyh,0119079
6,0.0447,losatyh,0119079
7,0,losatyh,0119079
8,0,losatyh,0119079
-6,0,lssupac,0119079
-5,0,lssupac,0119079
-4,0,lssupac,0119079
-3,0.073,lssupac,0119079
-2,0.047,lssupac,0119079
-1,0.0363,lssupac,0119079
0,0.0281,lssupac,0119079
1,0.0397,lssupac,0119079
2,0.0356,lssupac,0119079
3,0.0386,lssupac,0119079
4,0.0486,lssupac,0119079
5,0.0595,lssupac,0119079
6,0.0721,lssupac,0119079
7,0,lssupac,0119079
8,0,lssupac,0119079
-6,0,lssuplt,0119079
-5,0,lssuplt,0119079
-4,0,lssuplt,0119079
-3,0.0727,lssuplt,0119079
-2,0.026,lssuplt,0119079
-1,0.0373,lssuplt,0119079
0,0.0374,lssuplt,0119079
1,0.0557,lssuplt,0119079
2,0.1322,lssuplt,0119079
3,0.1195,lssuplt,0119079
4,0.0755,lssuplt,0119079
5,0.0692,lssuplt,0119079
6,0.0522,lssuplt,0119079
7,0,lssuplt,0119079
8,0,lssuplt,0119079
-6,0,lssupnh,0119079
-5,0,lssupnh,0119079
-4,0,lssupnh,0119079
-3,0.0102,lssupnh,0119079
-2,0.0088,lssupnh,0119079
-1,0.0113,lssupnh,0119079
0,0.0123,lssupnh,0119079
1,0.019,lssupnh,0119079
2,0.0115,lssupnh,0119079
3,0.0072,lssupnh,0119079
4,0.0154,lssupnh,0119079
5,0.0084,lssupnh,0119079
6,0.0117,lssupnh,0119079
7,0,lssupnh,0119079
8,0,lssupnh,0119079
-6,0,lssupvl,0119079
-5,0,lssupvl,0119079
-4,0,lssupvl,0119079
-3,0.0807,lssupvl,0119079
-2,0.0502,lssupvl,0119079
